date,Open,High,Low,close,Volume,Prev. Day Open Interest
2009-08-05,1004.5,1006.5,991.25,1000.75,1862527,2534143
2009-08-04,1000.25,1005,992,1004.75,1874293,2517204
2009-08-03,982.75,1001.25,982,1000.75,1754282,2511073
2009-07-31,982.25,990.5,978.25,984.5,2082892,2499338
2009-07-30,974,994,973.5,982.25,2202255,2493562
2009-07-29,975.25,976,964,975,1869237,2511758
2009-07-28,978.5,981.5,966,976,1932201,2473690
2009-07-27,977,984,969,980,1521546,2480172
2009-07-24,965,979,962.5,977.75,1682233,2447685
2009-07-23,950.25,976.5,948.75,969,2299971,2429291
2009-07-22,951.75,956.75,943.5,949.5,2049033,2392638
2009-07-21,947.75,956.25,939.5,953.5,1892528,2394233
2009-07-20,937,949.25,933.75,949,1574716,2386040
2009-07-17,935.25,938.75,928,937,1525903,2379395
2009-07-16,925.75,940.75,921,935.75,2191367,2393874
2009-07-15,906.75,930.75,906.5,927.25,2188329,2383588
2009-07-14,895.5,904,892.5,901.5,2009856,2381811
2009-07-13,874.75,897.75,865.5,895.5,2053821,2389760
2009-07-10,878.75,880.25,868.75,874.25,1825714,2410129
2009-07-09,874,884.5,873.75,879,1779181,2374328
2009-07-08,879.5,883.5,865.25,873.75,2498962,2397981
2009-07-07,895.75,898.25,875.25,879.25,1930545,2395011
2009-07-06,892,896.25,882,895.5,1736323,2364076
2009-07-03,893.25,897.75,889,893.5,1850449,2362650
2009-07-02,919.25,919.75,892.75,893.5,1850449,2370329
2009-07-01,915.75,928.25,913.5,919.25,1534550,2294645
2009-06-30,921.5,926.25,908.25,915.5,2062874,2316515
2009-06-29,913,924,907.25,921.25,1346711,2303627
2009-06-26,917,919,908.5,914,2278262,2353370
2009-06-25,898,917.75,891,916.5,2278262,2353370
2009-06-24,890.5,906.5,888.25,898,1749833,2315683
2009-06-23,888.75,894.5,884.25,890.25,1834657,2293093
2009-06-22,914.5,919.25,887.75,888.5,2043793,2299498
2009-06-19,912.25,923,910.75,915.75,1623895,2261507
2009-06-18,905.5,917.75,903,913.25,1888281,2258850
2009-06-17,908,914.25,899.25,905.25,2362146,2178606
2009-06-16,919.75,924.75,906.5,907.75,2267554,2048921
2009-06-15,938.5,938.75,915.25,919.5,2146711,1836691
2009-06-12,937.5,942.75,931.25,940.75,1690111,1450895
2009-06-11,936,952.75,932.75,938.25,1874660,1164112
2009-06-10,934.5,950.75,923,936.5,399761,616499
2009-06-09,935,942.5,930,935.5,177889,350961
2009-06-08,934.5,942.25,921.25,934.5,77276,252926
2009-06-05,936.25,953,928.75,936,57376,206194
2009-06-04,927.25,937.5,923.75,936,29657,180117
2009-06-03,937.5,941.5,918,927.25,55624,170883
2009-06-02,934.5,944,930,938,31706,152432
2009-06-01,916.5,942.75,912.25,934.5,20515,143976
2009-05-29,900.8,922.95,898.85,914.4,412601.4,634943.8
2009-05-28,888.8,905.9,883.4,902.3,1086675.2,1115884.4
2009-05-27,905.9,912,888.8,890.7,1447272,1618134.6
2009-05-26,887.45,910,876.05,907.85,2072235.4,2116428.2
2009-05-25,885,891,878.25,890.25,1651521,2581131
2009-05-22,888.75,896,882,885,1651521,2626356
2009-05-21,900,901,877.75,888.75,2388542,2626356
2009-05-20,905.75,923.5,899.25,900,2781625,2608326
2009-05-19,907.75,915.75,903.5,906.5,1981787,2604960
2009-05-18,882.25,908.75,875.25,907,1928363,2628867
2009-05-15,890,895.5,876.75,883,2204790,2598274
2009-05-14,885,896.75,878.75,889.5,2200806,2602365
2009-05-13,907.5,911.25,880,885.25,2461178,2590652
2009-05-12,908.75,915.25,894,906.75,2530397,2572298
2009-05-11,921,923,905.75,909,2061930,2586859
2009-05-08,907.25,927.75,903,924.75,2641858,2586203
2009-05-07,916.75,929.5,898,907,2743570,2579594
2009-05-06,903,918,891,917.25,2650152,2598715
2009-05-05,902.75,905,893.5,903.5,1997855,2576604
2009-05-04,876,904.75,876,902.75,2171103,2591981
2009-05-01,866,878.25,862.5,876,1802797,2587402
2009-04-30,868.5,887,864.5,870,2712027,2598192
2009-04-29,850.25,879.25,849.25,869,2418138,2596112
2009-04-28,855,861.5,838.5,851.75,2224466,2581588
2009-04-27,863.25,865.75,846.75,856.75,2460914,2561806
2009-04-24,848.5,868.75,841.5,866.5,2407351,2507231
2009-04-23,836,850,831.25,848.75,2489552,2496409
2009-04-22,847.75,858.75,835.25,837,2933883,2471488
2009-04-21,831.5,848.75,823,847.75,2691106,2470419
2009-04-20,865.5,865.5,828.75,833,2217804,2483762
2009-04-17,861.5,872,853.75,866.75,1873990,2441033
2009-04-16,848.5,867,840.25,861.5,2587100,2459558
2009-04-15,837.75,850.5,831.5,848.5,2175733,2420862
2009-04-14,853,857.5,836.25,840.25,2351211,2434118
2009-04-13,848.75,861.25,841.5,854,1635670,2446104
2009-04-09,823.25,854.5,822.25,852.5,2081575,2415124
2009-04-08,815,825.25,802.25,822.5,2088351,2396750
2009-04-07,831,833.75,810.75,814,2101777,2392583
2009-04-06,840,848,818.75,830.5,1996010,2417769
2009-04-03,835.25,844.5,822.75,840.5,2171655,2408515
2009-04-02,809,842.25,807.25,835.5,2984901,2412665
2009-04-01,790.5,810.25,779,809.25,2614278,2403239
2009-03-31,784.5,807,784,790.5,2688645,2431108
2009-03-30,812.5,815.25,775.5,784.25,2261920,2422348
2009-03-27,826.75,830,809.5,816,2210455,2423107
2009-03-26,807.5,830.5,807.25,827.25,2733189,2419907
2009-03-25,803.25,823.5,787,808.25,3118269,2420013
2009-03-24,818,820,801.25,803.5,2433671,2416847
2009-03-23,766.75,821,765.5,818,2915781,2447448
2009-03-20,780,785.5,761.5,764,2385394,2424211
2009-03-19,790.75,801.5,777.25,780,2739197,2418461
2009-03-18,776,800.5,761.75,791.5,3324988,2359316
2009-03-17,753.5,777,746,775.25,2826223,2213449
2009-03-16,750.75,771.5,746.25,754,2848135,1954437
2009-03-13,747.75,758.25,739,754.5,2715441,1594762
2009-03-12,717.5,750,708,748.25,2507284,1186206
2009-03-11,713,729,709.5,717.25,423663,666503
2009-03-10,671.25,718.5,670.25,713,184512,385353
2009-03-09,685.5,691.75,668,673,69001,305118
2009-03-06,683.5,696,662.75,684.75,106065,288620
2009-03-05,705.25,708.5,673.25,683,73688,238502
2009-03-04,686.25,720.25,678.75,705.25,34893,197235
2009-03-03,701.75,711.5,686,686.25,46610,181596
2009-03-02,728,728.75,695.5,702.25,21156,162122
2009-02-27,749.65,753,728.3,731.65,617822,730501
2009-02-26,759.2,776.75,748.45,750.05,1011624.4,1284821.6
2009-02-25,770.1,778.2,750.35,760.2,1930477.8,1855603.4
2009-02-24,744.35,774,742.65,768.1,2202937.6,2406516.6
2009-02-23,770,786.5,739.75,745,2743651,2971831
2009-02-20,778.5,779.5,752.5,769.5,3142066,2981760
2009-02-19,780.25,796.75,775,779.5,2407562,2926649
2009-02-18,786.75,796.25,776.5,779.5,2732760,2913176
2009-02-17,809.25,812.25,785.5,785.5,2998314,2945607
2009-02-16,814,818.75,808.25,808.75,2032708,2744343
2009-02-13,835,840.5,818.75,820,2032151,2741164
2009-02-12,831,836.75,805.5,835.5,3192534,2741164
2009-02-11,826.5,836.25,819.5,831.5,2294910,2656184
2009-02-10,864.25,866,819.5,827,3210594,2642211
2009-02-09,868,873,852.75,865,1759790,2545782
2009-02-06,841.25,869.25,836.75,867.75,2419130,2560932
2009-02-05,830.5,849,816.75,840.5,2616179,2614345
2009-02-04,831.75,849.5,826,829.75,2212942,2608557
2009-02-03,821.75,839.75,816,831.75,2093215,2596102
2009-02-02,824.5,827.5,806.25,821.25,1971078,2601288
2009-01-30,843,849,817.5,822.5,2467501,2570289
2009-01-29,871.5,871.75,840.25,842.75,2044480,2568452
2009-01-28,840.25,876,837.75,871.5,2305731,2584678
2009-01-27,833.5,847.5,831.25,839.25,1925806,2561141
2009-01-26,823.5,849.5,810.75,830.75,2254244,2535478
2009-01-23,824.25,836,799.5,823.5,2596504,2540021
2009-01-22,837,844,807.5,825.5,3060637,2518548
2009-01-21,806.75,838.5,800.5,836.75,2859490,2514091
2009-01-20,840,847.25,797.5,806,2841680,2519962
2009-01-19,851.75,865.75,834.5,840,2818199,2470233
2009-01-16,841.75,857.75,826.25,848.5,2813457,2467373
2009-01-15,839.5,848.5,812.75,839.25,3371389,2467373
2009-01-14,868.75,875,832.5,839.75,2749495,2477047
2009-01-13,868.5,874,857,868.5,2284001,2410824
2009-01-12,885,885.5,860.25,868,1654564,2423792
2009-01-09,906.75,914.75,882.75,885.5,2052723,2404350
2009-01-08,905,907.5,891.5,906.75,1775437,2373225
2009-01-07,930.25,931.75,898.75,905.25,1961214,2362926
2009-01-06,927.25,942.75,923.5,930.5,1912293,2394348
2009-01-05,924.75,934.25,916.5,927.5,1606235,2404780
2009-01-02,900,932.75,896.5,925.5,1095813,2397124
2008-12-31,888,908,886.5,900,920263,2354825
2008-12-30,870.25,889,868.75,888.25,777046,2296377
2008-12-29,869,873.5,853.25,870.5,614648,2297359
2008-12-26,866.5,871.75,862.75,869,201650,2279235
2008-12-24,859.25,866.5,856,865,239099,2287467
2008-12-23,871.25,878,855.25,858.5,995885,2288378
2008-12-22,884.25,891.5,852.75,871.25,1178582,2266092
2008-12-19,891,903.5,876.5,881.25,1844441,2299861
2008-12-18,907,911.5,873.5,892.5,2087835,2292310
2008-12-17,913.5,918.25,886.75,903,2332232,2230044
2008-12-16,872.5,915,868.5,912.75,2624079,2056136
2008-12-15,883.5,893,856.25,872.25,2246114,1778018
2008-12-12,871.25,886.5,828.75,885.5,2877490,1393306
2008-12-11,899.5,904.5,867.5,874.5,2054306,1083953
2008-12-10,889.75,907.75,884,895.25,373664,522349
2008-12-09,904.5,915.25,884,889,169981,309116
2008-12-08,871.25,918.75,867.25,904.25,93202,221983
2008-12-05,845.25,878.5,816.25,871.5,56502,193727
2008-12-04,867.5,874.25,830.75,846.5,49405,183265
2008-12-03,846.25,872.5,824.75,867.25,38587,168624
2008-12-02,814,849.25,811.5,847.75,35909,148660
2008-12-01,895,895,812.5,814.5,16454,134400
2008-11-28,882.65,895.6,875.65,894.25,178529.2,725803
2008-11-27,885.15,889.15,873.65,888.95,874820.4,1313359.6
2008-11-26,851.8,887.05,829.3,885.65,1308952,1923051.2
2008-11-25,846.35,873.65,833.15,852.95,2495444.4,2521360.6
2008-11-24,801,866.25,783.25,848,3413399,3131237
2008-11-21,749.75,802.25,739,792,4278847,3184606
2008-11-20,810.5,820.75,745,748.25,4471459,3180412
2008-11-19,865.25,866,804.25,812.5,3430032,3106576
2008-11-18,850.75,869,824.75,866.5,3277728,3067328
2008-11-17,862,881.75,847,851,2799233,3013221
2008-11-14,907.5,918,860.25,861.5,3372229,3083912
2008-11-13,854,913.75,816.75,907.75,4449284,3031805
2008-11-12,893.5,911,848.5,853.5,3001549,2992291
2008-11-11,919.5,927.25,882.75,893,2679092,2933221
2008-11-10,941,962.5,905.5,921.25,2130841,2882271
2008-11-07,903.5,937.5,901,936.25,2698265,2867067
2008-11-06,957.5,958,897,904.5,3511716,2890398
2008-11-05,1002.5,1008.5,947,958,2738398,2817648
2008-11-04,969.5,1006.75,964,1003.25,2326394,2800375
2008-11-03,965.75,979.75,957,969.5,1523295,2809446
2008-10-31,959.75,984,940,966.5,2756518,2843103
2008-10-30,927.75,968.5,926.75,961.5,2930383,2858356
2008-10-29,938.75,971.25,914.25,927,3240110,2869259
2008-10-28,836.5,942.75,827.25,938.75,3768415,2953383
2008-10-27,864.25,894,825,834.75,2926986,3009103
2008-10-24,914.5,917.25,840.25,866,3315060,2997214
2008-10-23,904.5,923.25,856,915.25,4058789,2961485
2008-10-22,958.5,969.25,872.5,902.75,3288095,2963011
2008-10-21,992.75,992.75,951,959.75,2638526,2946223
2008-10-20,937.5,992.75,925.5,990.5,2435954,2948948
2008-10-17,941,987.75,908,933.5,3820686,2903973
2008-10-16,903.5,950,865.25,941,5074482,3053823
2008-10-15,1004,1008.5,897.25,903.25,3831280,3131194
2008-10-14,1012,1067,974.25,1002.25,4094351,3116338
2008-10-13,909.5,1017.5,909.25,1016.75,3358671,3067800
2008-10-10,913.5,943,837,891,5899056,3218719
2008-10-09,981.25,1010,905.5,912.5,4171147,3081137
2008-10-08,1004,1045,963,981,5313795,3019876
2008-10-07,1054,1078,999.5,1005.75,4296292,2829907
2008-10-06,1103.75,1104,1009,1053.25,4475297,2712900
2008-10-03,1124.75,1161,1102.5,1108.25,3191895,2616745
2008-10-02,1168.25,1174,1115.25,1124.5,2741088,2524814
2008-10-01,1167.5,1173,1143.75,1168.5,2503550,2469551
2008-09-30,1118.25,1175.75,1112,1167.5,2929451,2530826
2008-09-29,1220,1221.25,1113.5,1119,3948082,2399327
2008-09-26,1212.25,1221.25,1184.75,1214.5,2225525,2255752
2008-09-25,1192.25,1224.75,1186,1213.5,2740073,2278290
2008-09-24,1188,1210.25,1180.25,1193,2403254,2249228
2008-09-23,1213,1222.75,1185.5,1187,3098102,2242230
2008-09-22,1244,1250.25,1205.25,1213.75,2758953,2266475
2008-09-19,1203.25,1291.25,1202.5,1246,4007416,2331147
2008-09-18,1167,1218.75,1136.25,1203.25,6012944,2375062
2008-09-17,1217.75,1229.5,1157,1163,5035252,2262253
2008-09-16,1195.5,1221,1163,1216.25,4919112,1857101
2008-09-15,1235,1239.25,1195.5,1196,3993598,1547367
2008-09-12,1252,1259.25,1234.5,1258.5,2558755,1097924
2008-09-11,1234,1254,1212.25,1252,2082338,813024
2008-09-10,1228.5,1245.5,1221.5,1234.5,255650,488327
2008-09-09,1268,1276,1224.5,1227.75,162251,318593
2008-09-08,1258.5,1283.75,1248.5,1268.5,105956,242036
2008-09-05,1238.25,1246.75,1217.75,1242.5,57842,200868
2008-09-04,1277,1278.75,1236.5,1238,40471,174322
2008-09-03,1278,1282.5,1267.25,1276.75,31970,161261
2008-09-02,1286.5,1305.25,1273.75,1278,20077,149265
2008-09-01,1282.5,1287,1278.25,1285,10367,138406
2008-08-29,1298,1299,1283.1,1283.9,278896.2,569940.6
2008-08-28,1282.35,1301.05,1277.3,1299.05,614941.4,1007467.2
2008-08-27,1272.2,1285.75,1266.6,1282.6,875553.8,1429559.6
2008-08-26,1267.25,1276,1262.8,1272.05,1172488.2,1886469.6
2008-08-25,1291,1292.25,1264.25,1266.5,1639629,2373007
2008-08-22,1275.25,1294,1271.5,1292.25,1380141,2360709
2008-08-21,1273.75,1281.75,1263.25,1275.5,1598014,2388165
2008-08-20,1268,1276.75,1260.5,1273.75,1769970,2369588
2008-08-19,1282,1283,1262.75,1268.5,1715971,2403118
2008-08-18,1299.5,1306,1274,1282,1698350,2360479
2008-08-15,1293.5,1302.5,1290.5,1299.75,1473919,2346183
2008-08-14,1284.75,1300.75,1275.25,1293.75,1883891,2382538
2008-08-13,1291.25,1294.5,1274.5,1284.5,2184428,2392802
2008-08-12,1303.75,1305.25,1285.25,1291.5,1743555,2395320
2008-08-11,1291.5,1313.5,1288,1305,2097151,2430406
2008-08-08,1268,1298,1262,1292.25,2179132,2481081
2008-08-07,1288.25,1289,1263.5,1268,1993045,2449807
2008-08-06,1282.75,1291.75,1275.25,1287.75,1730315,2422926
2008-08-05,1249.25,1284.5,1247.25,1283,2002327,2430884
2008-08-04,1261.25,1263.25,1246.25,1248.75,1521764,2438318
2008-08-01,1266.5,1275,1253,1260.25,1861777,2404009
2008-07-31,1284.5,1290,1265,1267,2330165,2427897
2008-07-30,1261.5,1285,1259.75,1284.75,2348334,2413626
2008-07-29,1234.75,1263.25,1231.5,1261.75,2096150,2427148
2008-07-28,1255.25,1260,1233,1235,1619650,2407402
2008-07-25,1253.25,1262.75,1249.25,1253.75,1614028,2340555
2008-07-24,1281.25,1285,1251,1253.75,1988950,2368716
2008-07-23,1275,1291.25,1272.75,1282.5,2125754,2342278
2008-07-22,1258,1278,1247.25,1274.25,2103273,2378945
2008-07-21,1259.25,1269,1255,1261.5,1536139,2376549
2008-07-18,1250.25,1263,1241,1260.5,1921007,2396530
2008-07-17,1240,1263,1238,1253.5,2892500,2479955
2008-07-16,1212.75,1246.25,1202.5,1241,2893515,2463377
2008-07-15,1229,1235.75,1200.75,1211,3662907,2502945
2008-07-14,1240,1260.5,1224.75,1228.25,2663429,2439986
2008-07-11,1254.75,1261.75,1225.5,1239.75,3251690,2410950
2008-07-10,1249,1259.25,1237,1254.5,3027898,2350239
2008-07-09,1274.5,1278.75,1244.75,1248,2405025,2318616
2008-07-08,1252,1275.75,1236.5,1273.75,2751962,2274484
2008-07-07,1258.5,1275,1240.75,1251.75,2580560,2263686
2008-07-04,1265.5,1269.25,1256.5,1265,55419,2225110
2008-07-03,1263.5,1273.75,1251.75,1265,1847255,2225110
2008-07-02,1286.25,1294.75,1261,1262.75,2431509,2150507
2008-07-01,1283,1286.75,1261,1286.25,3199214,2097904
2008-06-30,1281.75,1292,1275.25,1283,2168867,2037537
2008-06-27,1285,1291.75,1272.75,1280,2338736,2009257
2008-06-26,1322.25,1322.25,1283,1284.5,2644046,1974436
2008-06-25,1315,1337.75,1314.5,1322.5,2070490,1892761
2008-06-24,1317.75,1328,1305.25,1315.5,2115190,1927218
2008-06-23,1320.75,1327.75,1316.25,1318.25,1451974,1888302
2008-06-20,1342.5,1343.5,1315.25,1319,2322976,1868299
2008-06-19,1338.75,1349.75,1332.25,1341.5,2356034,1858151
2008-06-18,1352.75,1355.5,1334.5,1338.75,2294625,1752363
2008-06-17,1360.25,1372,1351.25,1353,2018896,1633301
2008-06-16,1359,1367.5,1351.5,1360,1707636,1313353
2008-06-13,1343,1363.5,1339,1359.75,2033847,1133824
2008-06-12,1337,1355.5,1333.25,1343.25,1672537,945373
2008-06-11,1357.75,1365,1337.25,1338,339988,576090
2008-06-10,1364,1369.5,1349.5,1358.5,154431,364855
2008-06-09,1361,1373.25,1352.5,1365.5,76235,261262
2008-06-06,1407.75,1414,1360.25,1361.25,75059,226862
2008-06-05,1378.5,1407.75,1377.75,1407.25,25689,185763
2008-06-04,1379.5,1390.25,1373,1379.25,24176,174647
2008-06-03,1386.5,1395,1371.25,1380.25,50004,157824
2008-06-02,1402.25,1402.25,1379.25,1387,27819,146755
2008-05-30,1400.55,1406.2,1396.4,1401.9,243118.6,528748.6
2008-05-29,1391.2,1407.9,1388.1,1398.8,697058.8,941037.8
2008-05-28,1385.6,1393.85,1378.55,1392.2,1026324.6,1347635.8
2008-05-27,1374.75,1388.05,1370.9,1385.1,1260253.6,1753022
2008-05-26,1374.25,1377.5,1372.5,1374.75,1522550,2166611
2008-05-23,1393.75,1395,1372.75,1373.5,1522550,2145071
2008-05-22,1393,1399.75,1390.25,1393.25,1728941,2140597
2008-05-21,1417,1421,1388,1392.75,2372279,2160106
2008-05-20,1428.75,1429.25,1409,1417,1867201,2120532
2008-05-19,1425.25,1441,1421.75,1429.75,1788559,2110845
2008-05-16,1424.25,1429.5,1414.75,1425.75,1789975,2090680
2008-05-15,1407.5,1425.5,1405,1424.5,1745979,2075777
2008-05-14,1404,1421.5,1398.75,1407.75,1740580,2045675
2008-05-13,1403.5,1410.75,1396.5,1404.75,1527087,2051058
2008-05-12,1387.5,1405,1386.25,1404.75,1570216,2047847
2008-05-09,1391.25,1393.25,1381.75,1389,1625250,2031292
2008-05-08,1394,1403,1389.25,1392,1702731,2012850
2008-05-07,1421.25,1424,1390.5,1395.25,1944506,2048062
2008-05-06,1409,1422.25,1397,1420.75,1891642,2042047
2008-05-05,1413.5,1417.25,1400.75,1408.25,1247386,2022274
2008-05-02,1411.25,1427,1406,1415.75,1924510,2020502
2008-05-01,1383,1412.25,1382.25,1411.5,1904214,2004381
2008-04-30,1388,1407,1383.5,1384.5,1916786,2005501
2008-04-29,1397.25,1399,1387,1391,1448179,2005961
2008-04-28,1398.75,1404.75,1393.5,1397.5,1155730,2014172
2008-04-25,1386.5,1400.75,1380.5,1397,1567802,2020426
2008-04-24,1379.75,1399.25,1368,1386,2145980,2007041
2008-04-23,1380.5,1389.75,1372.75,1378.5,1834571,1999196
2008-04-22,1387.25,1390.75,1370.75,1380.75,1754531,1981840
2008-04-21,1389,1394,1380.75,1388.25,1257968,1993714
2008-04-18,1374.5,1398.25,1370,1388,1984782,2002057
2008-04-17,1371,1374.5,1358.5,1372.25,1782171,1986201
2008-04-16,1342.75,1371.5,1337.25,1371,2088128,2021429
2008-04-15,1331,1338.75,1325,1336,1752056,2005499
2008-04-14,1335.25,1337.25,1325.75,1331.25,1460314,2011144
2008-04-11,1362.5,1369,1331.75,1335.5,2024747,1984113
2008-04-10,1359.25,1369.25,1351.25,1363,1787151,2023324
2008-04-09,1370.75,1377.5,1351.25,1360.25,1833139,2062474
2008-04-08,1371.25,1372.25,1362.25,1371,1412742,2071345
2008-04-07,1372.5,1389,1369.75,1372.25,1476151,2115763
2008-04-04,1373.5,1388,1364.25,1372,1920977,2079001
2008-04-03,1370,1377.75,1359.5,1373.5,1596224,2085666
2008-04-02,1370.25,1380,1363,1371,1841331,2092317
2008-04-01,1321.25,1372.5,1315.75,1370.5,2322413,2089339
2008-03-31,1319,1330.5,1309.5,1324,1619317,2003131
2008-03-28,1330.25,1340.5,1313.75,1319,1526259,2040944
2008-03-27,1335,1348,1326.5,1329.75,2021529,2047999
2008-03-26,1351.25,1351.75,1334,1335.5,1600680,2038073
2008-03-25,1351.5,1359.5,1342,1351.5,1727289,2079949
2008-03-24,1326.25,1361.5,1325.25,1351.5,1423310,2052258
2008-03-20,1300.25,1332.5,1286.5,1324.75,2162485,2082636
2008-03-19,1333,1343.75,1296.75,1299.5,3248081,2181281
2008-03-18,1281.5,1334.5,1278.75,1334,3125664,2006027
2008-03-17,1289.5,1314,1253,1279.5,3686132,1716417
2008-03-14,1314.5,1336,1275.5,1293,3877931,1317894
2008-03-13,1312.25,1324.5,1284,1315.25,2741325,995665
2008-03-12,1325,1336.25,1310,1311.5,303056,597082
2008-03-11,1277.75,1326.25,1274.25,1326,140263,427033
2008-03-10,1294.25,1301.25,1274.5,1277.25,112766,379113
2008-03-07,1308.75,1319.5,1284,1294.5,100881,321319
2008-03-06,1337.5,1344.25,1304.25,1310,83389,269300
2008-03-05,1329.75,1346.75,1322.5,1337.75,54529,218486
2008-03-04,1333.75,1338.5,1309.75,1329,45137,197235
2008-03-03,1327.5,1337.5,1322,1334,26013,174123
2008-02-29,1366,1367.8,1326.85,1332.85,480715.2,569398.8
2008-02-28,1380.6,1381.2,1365,1367.4,728599.2,963231
2008-02-27,1382.85,1391,1372.3,1381.6,1105007,1381750.8
2008-02-26,1370.2,1389.1,1364.4,1383.35,1671839.4,1801545.6
2008-02-25,1354.5,1375.5,1346.25,1371.5,2040416,2259852
2008-02-22,1346.5,1357.5,1327,1355.5,2018058,2252357
2008-02-21,1358.25,1369.25,1339.25,1347,2020605,2273685
2008-02-20,1355,1364.75,1332.75,1359,2207342,2289086
2008-02-19,1350,1369.75,1345.25,1355.5,1713310,2263515
2008-02-18,1350,1368.5,1346.5,1368,1466909,2251947
2008-02-15,1350.25,1357.25,1337,1351.25,1466909,2280882
2008-02-14,1364,1371.5,1347.25,1351,1901779,2280882
2008-02-13,1349.5,1370.5,1343.5,1363.75,1833836,2365865
2008-02-12,1337.75,1363.5,1332.75,1349.75,2251770,2375024
2008-02-11,1329.5,1342.5,1320.25,1338.25,1842322,2401190
2008-02-08,1340.5,1343.75,1321,1330.25,1708720,2408189
2008-02-07,1331.75,1348.5,1312.75,1340.25,2924716,2433960
2008-02-06,1343.25,1353.25,1324.75,1330,2162415,2415136
2008-02-05,1379.25,1381.25,1337.5,1343.25,2516893,2397678
2008-02-04,1396.75,1400,1378,1378.75,1217959,2306661
2008-02-01,1373,1398,1371.5,1397,2290938,2347278
2008-01-31,1349.75,1387.25,1331.5,1379.5,3192392,2431320
2008-01-30,1361.5,1387.5,1347.25,1350.5,2609409,2428803
2008-01-29,1353.75,1367,1350.25,1362,1580503,2317305
2008-01-28,1336,1358.25,1310.25,1354.5,2013859,2414322
2008-01-25,1356,1370.75,1328.25,1334,2531551,2423498
2008-01-24,1342.25,1357.25,1333.25,1352.25,2421127,2433876
2008-01-23,1311.75,1343.75,1261,1342,4715925,2461562
2008-01-22,1265,1325,1255.5,1309.25,4734875,2461562
2008-01-21,1327.75,1331.5,1256.25,1265.5,3219547,2281142
2008-01-18,1340.75,1360.5,1315.75,1325.25,3219547,2310547
2008-01-17,1377.25,1389.25,1334,1339.75,3389656,2310547
2008-01-16,1381.75,1397.5,1368.5,1376,3222442,2199932
2008-01-15,1421,1422.5,1385.25,1388,2438433,2118609
2008-01-14,1408.5,1424.5,1398,1420.25,1456055,2038414
2008-01-11,1420.5,1423.75,1400.25,1407.75,2191737,2019532
2008-01-10,1412.5,1436.25,1401.5,1421,2737056,1999974
2008-01-09,1397.25,1416.5,1385,1411.5,2811604,1988797
2008-01-08,1421.75,1437.75,1393,1397,2902242,1979612
2008-01-07,1422.5,1432.25,1410,1421.5,2436934,1884889
2008-01-04,1458.75,1463.25,1417.5,1423,2196179,1882526
2008-01-03,1458.5,1464.75,1451,1458.75,1259088,1758867
2008-01-02,1478.75,1482.75,1449,1458.5,1614073,1764399
2007-12-31,1485.25,1489,1471,1477.25,671313,1720070
2007-12-28,1489.75,1503,1481,1485.5,792586,1751604
2007-12-27,1509.75,1511,1485,1489.75,901031,1755401
2007-12-26,1506.5,1511,1499.25,1509.75,363533,1744260
2007-12-24,1497,1509.75,1495,1506.5,253393,1746639
2007-12-21,1474,1499,1471.25,1498,1192937,1756116
2007-12-20,1464.5,1475,1457.5,1474.75,1605069,1757316
2007-12-19,1466.5,1475.5,1455.75,1465,1995106,1701087
2007-12-18,1457.5,1472,1445.75,1466.5,2121635,1502139
2007-12-17,1477.75,1477.75,1455,1456.75,1758866,1287610
2007-12-14,1498.5,1505.25,1478,1478.5,1497465,1016808
2007-12-13,1500.5,1502.25,1480,1498.5,1416838,809173
2007-12-12,1488,1526.75,1478.75,1500.5,285364,488234
2007-12-11,1529.25,1538.25,1485.75,1488.5,224045,360462
2007-12-10,1517,1530.75,1511,1529,99276,235253
2007-12-07,1516.75,1525,1511,1517.25,75737,192751
2007-12-06,1496.25,1520.75,1492,1517.25,36274,172781
2007-12-05,1473,1498.25,1473,1496.5,28784,155018
2007-12-04,1484.75,1486,1471.75,1472.75,32797,138065
2007-12-03,1498.75,1498.75,1481.75,1485,7916,117578
2007-11-30,1477.7,1499.65,1475.7,1491.15,413997.8,516733.6
2007-11-29,1476.1,1482.55,1466.45,1476.9,741267,896611
2007-11-28,1429.9,1478.7,1424.2,1474.3,1456197.6,1298728
2007-11-27,1411.3,1434.5,1408.15,1428.3,2050034.6,1669277.8
2007-11-26,1442,1454.25,1406.75,1409.25,2321602,2063447
2007-11-23,1418.5,1444,1417.5,1442,693706,2060270
2007-11-22,1418.5,1427,1417.5,1425.75,1995423,2102067
2007-11-21,1446.75,1448,1417,1417.75,2102852,2025592
2007-11-20,1438.5,1456.5,1422,1447,2968804,2090074
2007-11-19,1460.25,1465.75,1433.25,1437.5,2102349,2025592
2007-11-16,1457.75,1466.75,1447.5,1460.25,2133262,1983185
2007-11-15,1478,1482,1446.75,1458,2256322,1997762
2007-11-14,1483,1496.75,1470,1478,1885068,2006742
2007-11-13,1441,1486.25,1437.25,1483.25,2063330,2016139
2007-11-12,1453.75,1469.25,1439.5,1440.25,1946149,2045844
2007-11-09,1476.5,1480.25,1451.75,1455,2533438,2038596
2007-11-08,1482,1491,1454,1475.5,3095792,2013757
2007-11-07,1524.75,1525,1478.75,1482.75,2623334,2038254
2007-11-06,1505.5,1526,1503.5,1525,1720139,2011762
2007-11-05,1515.75,1516.25,1494.25,1505.5,2089304,2008041
2007-11-02,1515.75,1525,1496.75,1517.5,2779027,2006738
